Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Interaction_Grade_Failed_Courses,Interaction_Mother_Father_Qual,Age_Squared,Academic_Performance_1st_Sem,Combined_Parents_Qual
0.0,-0.42105263157894735,0.0,0.0,0.0,0.0,1.1933333333333338,0.0,0.5142857142857142,-0.5294117647058824,0.8,0.4,0.7278106508875744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8184523809523805,0.0,0.0,0.0,0.0,0.25,-0.4645161290322577,0.0,0.35555555555555546,1.0,-0.5787965616045845,Graduate,0.0,-0.24,0.0,0.5182089552238809,-0.018518518518518517
0.0,0.6578947368421053,0.0,-1.8248407643312101,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,0.5588235294117647,2.3,0.0,-0.36094674556212974,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,2.0,2.0,1.3333333333333333,0.4828042328042325,0.0,0.0,0.5,-0.25,0.5,0.9732718894009215,0.0,-0.7777777777777778,0.5217391304347826,0.0,Dropout,0.0,0.774074074074074,1.893939393939394,0.9584079601990049,0.6666666666666666
0.0,-0.42105263157894735,2.5,0.5562632696390658,0.0,0.0,0.12666666666666704,0.0,-0.5142857142857142,0.0,0.8,0.0,-0.15384615384615347,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,0.75,-0.17903225806451553,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Graduate,0.0,-0.25333333333333335,-0.14772727272727273,0.32477611940298523,-0.35185185185185186
0.0,-0.42105263157894735,1.0,-0.35668789808917195,0.0,0.0,-0.8066666666666663,0.0,0.0,0.0,-0.4,-0.8,-0.5917159763313607,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.25,0.3333333333333333,-0.25793650793650846,0.0,0.0,0.0,-0.25,0.0,0.3870967741935483,0.0,0.35555555555555546,1.0,-0.5787965616045845,Graduate,0.0,0.0,0.3181818181818182,0.0,-0.018518518518518517
0.0,-0.42105263157894735,0.0,0.03397027600849257,0.0,0.0,-1.1399999999999997,0.0,0.5428571428571428,0.5588235294117647,0.0,0.2,-0.9053254437869818,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,-0.04960317460317516,0.0,0.0,0.0,-0.5,0.25,0.5032258064516131,0.0,0.0,-0.3478260869565217,0.48710601719197705,Graduate,0.0,0.8022222222222222,-0.2878787878787879,0.10029850746268654,0.6851851851851852
0.0,0.0,0.0,1.305732484076433,0.0,0.0,0.9266666666666671,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,0.9881656804733735,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,-1.0,-0.9523809523809526,0.0,0.0,0.0,1.75,-0.75,-0.4645161290322577,0.0,-0.7777777777777778,0.5217391304347826,0.0,Dropout,0.0,0.7466666666666667,0.48863636363636365,-1.136716417910447,0.6481481481481481
0.0,0.0,2.5,-0.35668789808917195,0.0,0.0,1.7933333333333337,0.0,-0.5142857142857142,0.0,0.0,0.0,1.739644970414201,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,-0.5,0.3333333333333333,0.7142857142857139,0.0,0.0,0.0,-0.5,0.25,1.0838709677419356,0.0,0.0,-0.3478260869565217,0.48710601719197705,Graduate,0.0,-0.25333333333333335,-0.2878787878787879,0.4680597014925376,-0.35185185185185186
0.0,-0.42105263157894735,0.0,1.305732484076433,0.0,0.0,-0.006666666666666288,0.0,0.5142857142857142,0.0,0.4,0.0,0.03550295857988215,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-0.18849206349206354,0.0,0.0,0.0,-0.5,-0.25,-0.07741935483870939,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Enrolled,0.0,0.25333333333333335,-0.2878787878787879,-0.16716417910447662,0.3148148148148148
0.0,0.5789473684210527,0.0,1.1358811040339702,0.0,0.0,-2.0399999999999996,0.0,0.5142857142857142,0.5294117647058824,-1.0,-1.4,2.0147928994082855,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,-0.25,-1.3333333333333333,1.1309523809523805,0.0,0.0,-0.5,1.0,-1.25,-2.061290322580645,0.0,-0.06666666666666643,0.0,0.4068767908309455,Dropout,0.0,0.7466666666666667,2.8636363636363638,-0.3343283582089546,0.6481481481481481
0.0,-0.42105263157894735,0.0,-1.8248407643312101,0.0,0.0,1.1933333333333338,0.0,-0.45714285714285713,-0.47058823529411764,-0.6,-0.4,2.0147928994082855,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,-2.0,-2.0,-1.6666666666666667,-2.035714285714286,0.0,0.0,-2.0,-2.0,-1.25,-2.061290322580645,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Graduate,0.0,-0.2607407407407407,-0.14772727272727273,-2.0594626865671635,-0.6111111111111112
0.0,0.0,1.0,0.03397027600849257,0.0,0.0,-0.6066666666666662,0.0,0.0,0.5588235294117647,0.8,0.4,-0.16568047337278083,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.25,0.3333333333333333,-0.6051587301587301,0.0,0.0,0.0,-0.5,0.25,-0.593548387096774,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Graduate,0.0,0.2674074074074074,0.3181818181818182,-0.16716417910447662,0.3333333333333333
0.0,0.7105263157894737,0.0,0.0,0.0,0.0,0.46000000000000035,0.0,-0.5142857142857142,-0.5294117647058824,-0.2,-0.2,0.6745562130177516,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.25,0.3333333333333333,0.35714285714285654,0.0,0.0,0.0,-0.5,0.25,0.6967741935483872,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Graduate,0.0,-0.26666666666666666,0.48863636363636365,0.2961194029850749,-0.6851851851851852
0.0,0.02631578947368421,2.5,-0.3248407643312102,0.0,0.0,1.9600000000000004,0.0,-0.5142857142857142,-0.5294117647058824,-0.2,-0.4,2.0147928994082855,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.8809523809523806,0.0,0.0,-0.5,-0.5,0.0,0.6967741935483872,0.0,0.35555555555555546,1.0,-0.5787965616045845,Dropout,0.0,-0.26666666666666666,0.0,0.34770149253731353,-0.6851851851851852
0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.5294117647058824,0.8,0.6,-1.337278106508875,-1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,-2.0,-1.6666666666666667,-2.035714285714286,0.0,0.0,0.0,-2.0,-1.25,-2.061290322580645,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Dropout,0.0,0.7466666666666667,2.8636363636363638,-2.0594626865671635,0.6481481481481481
0.0,0.5789473684210527,0.0,-0.4989384288747346,0.0,0.0,0.0,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,-0.9526627218934904,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,2.0,0.6666666666666666,-0.11904761904761935,0.0,0.0,2.0,2.0,1.0,-0.37849462365591463,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Graduate,0.0,0.7466666666666667,2.8636363636363638,0.26746268656716454,0.6481481481481481
0.0,0.6842105263157895,0.0,1.5987261146496816,0.0,0.0,-2.0399999999999996,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,0.12426035502958542,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,1.25,1.3333333333333333,-0.03571428571428632,0.0,0.0,2.0,1.0,1.25,0.23225806451612954,0.0,-0.7777777777777778,0.5217391304347826,0.0,Graduate,0.0,0.7466666666666667,2.8636363636363638,0.7087761194029851,0.6481481481481481
0.0,0.5789473684210527,0.0,-0.3248407643312102,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,0.5294117647058824,-0.8,0.4,0.6863905325443781,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-1.5,-1.25,-0.6666666666666666,0.019841269841269767,0.0,0.0,-2.0,-1.5,-0.75,-0.4645161290322577,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Dropout,0.0,0.7466666666666667,2.8636363636363638,-0.46805970149253656,0.6481481481481481
0.0,0.0,2.0,0.5562632696390658,0.0,0.0,-0.006666666666666288,0.0,0.5428571428571428,0.0,0.8,0.2,0.1597633136094684,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0,0.5,0.0,0.6666666666666666,-0.18675595238095252,0.0,0.0,1.0,0.25,0.75,0.10887096774193546,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Graduate,0.0,0.2674074074074074,-0.2878787878787879,0.23486567164179115,0.3333333333333333
0.0,0.5789473684210527,0.0,1.5987261146496816,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,-0.5294117647058824,0.8,-1.0,2.0147928994082855,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,-0.75,0.0,-0.20238095238095238,0.0,0.0,-0.5,-0.5,0.0,0.6967741935483872,0.0,-0.3777777777777776,-0.9565217391304347,-0.98567335243553,Graduate,0.0,-0.24,2.8636363636363638,-0.17385074626865604,-0.018518518518518517
0.0,0.5789473684210527,1.0,-0.1932059447983015,0.0,0.0,0.0,0.0,0.5142857142857142,0.5294117647058824,0.8,0.0,-0.5739644970414193,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,-0.75,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,0.25,-1.25,-2.061290322580645,0.0,-0.06666666666666643,0.0,0.4068767908309455,Dropout,0.0,0.7466666666666667,2.8636363636363638,-2.0594626865671635,0.6481481481481481
0.0,0.5789473684210527,0.0,-0.22929936305732485,0.0,0.0,0.0,0.0,0.5142857142857142,0.5588235294117647,0.8,-0.6,-1.4911242603550283,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,-2.0,-1.6666666666666667,-2.035714285714286,0.0,0.0,0.0,-2.0,-1.25,-2.061290322580645,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Dropout,0.0,0.774074074074074,2.8636363636363638,-2.0594626865671635,0.6666666666666666
0.0,0.6842105263157895,0.0,-0.4989384288747346,0.0,0.0,0.0,0.0,0.5142857142857142,0.5294117647058824,0.8,0.0,0.5857988165680474,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,2.0,1.8333333333333333,0.16604010025062618,0.0,0.0,2.0,1.25,1.75,0.07146401985111636,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Graduate,0.0,0.7466666666666667,2.8636363636363638,1.1068028279654358,0.6481481481481481
0.0,-0.42105263157894735,0.0,0.03397027600849257,0.0,0.0,0.46000000000000035,0.0,0.0,0.0,0.8,-0.8,0.23076923076923103,-1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.11904761904761861,0.0,0.0,0.0,0.5,-0.25,0.3096774193548389,0.0,0.35555555555555546,1.0,-0.5787965616045845,Enrolled,0.0,0.0,0.1553030303030303,0.18149253731343284,-0.018518518518518517
0.0,0.5789473684210527,0.0,-1.8248407643312101,0.0,0.0,-2.0399999999999996,0.0,0.5428571428571428,0.5294117647058824,0.8,0.2,-1.5443786982248513,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.5,2.0,-0.6666666666666666,-0.4315476190476193,0.0,0.0,0.5,-0.25,-1.25,-2.061290322580645,0.0,1.1333333333333333,-0.4782608695652173,-0.3553008595988538,Dropout,0.0,0.774074074074074,2.8636363636363638,-0.6853731343283576,0.6666666666666666
0.0,0.5789473684210527,0.0,-0.22929936305732485,0.0,0.0,0.0,0.0,-0.4857142857142857,-0.5294117647058824,-0.6,0.4,1.8284023668639051,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,1.25,-0.3333333333333333,0.7142857142857139,0.0,0.0,-0.5,0.25,-0.25,1.2774193548387096,0.0,-0.06666666666666643,0.0,0.4068767908309455,Graduate,0.0,-0.2659259259259259,2.8636363636363638,0.0668656716417915,-0.6666666666666666
0.0,-0.42105263157894735,0.0,-0.1932059447983015,0.0,0.0,0.6600000000000004,0.0,-0.45714285714285713,-0.5294117647058824,0.0,-0.4,1.5384615384615379,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0,-0.5,1.75,-0.3333333333333333,0.4365079365079364,0.0,0.0,-0.5,-0.5,-0.75,0.5032258064516131,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Dropout,0.0,-0.2651851851851852,-0.2878787878787879,-0.06686567164179007,-0.6481481481481481
0.0,-0.42105263157894735,0.0,-1.8248407643312101,0.0,0.0,1.9600000000000004,0.0,0.5142857142857142,0.5294117647058824,-1.0,-1.4,2.0147928994082855,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,-0.25,0.3333333333333333,0.5753968253968248,0.0,0.0,0.0,-0.5,0.25,0.5677419354838709,0.0,-0.7777777777777778,0.5217391304347826,0.0,Graduate,0.0,0.7466666666666667,2.8636363636363638,0.40119402985074615,0.6481481481481481
0.0,-0.42105263157894735,0.0,0.03397027600849257,0.0,0.0,1.3933333333333338,0.0,-0.45714285714285713,-0.5294117647058824,-0.6,-1.2,0.6568047337278101,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,-0.9523809523809526,0.0,0.0,0.0,0.25,0.0,-0.541935483870967,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Enrolled,0.0,-0.2651851851851852,0.0,-0.9361194029850739,-0.6481481481481481
0.0,0.7105263157894737,0.0,-0.4989384288747346,0.0,0.0,0.46000000000000035,0.0,-0.5142857142857142,0.5588235294117647,0.8,-1.2,0.8224852071005918,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.13095238095238046,0.0,0.0,0.0,0.75,0.25,-0.18801843317972347,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Graduate,0.0,-0.23925925925925925,0.3181818181818182,-0.013373134328357444,0.0
0.0,0.6842105263157895,0.0,-0.2526539278131635,0.0,0.0,0.46000000000000035,0.0,0.5142857142857142,0.5588235294117647,0.0,0.0,1.2071005917159763,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,0.5,-0.6666666666666666,1.9642857142857137,0.0,0.0,-0.5,0.75,-1.0,1.8580645161290321,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Dropout,0.0,0.774074074074074,2.8636363636363638,0.4680597014925376,0.6666666666666666
0.0,0.7105263157894737,0.0,-0.3248407643312102,0.0,0.0,-0.20666666666666628,0.0,-0.4857142857142857,-0.5,0.2,-0.2,0.23076923076923103,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.38095238095238027,0.0,0.0,0.0,2.0,-0.5,-0.07741935483870939,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Enrolled,0.0,-0.2644444444444444,0.0,0.10698507462686598,-0.6481481481481481
0.0,0.5789473684210527,0.0,-0.1932059447983015,0.0,0.0,0.0,0.0,0.5142857142857142,0.0,0.8,-0.8,0.11242603550295888,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,0.25,-0.6666666666666666,0.7142857142857139,0.0,0.0,-0.5,0.0,-0.5,0.5677419354838709,0.0,-0.4888888888888887,0.0,0.9140401146131805,Dropout,0.0,0.25333333333333335,2.8636363636363638,-0.13373134328358158,0.3148148148148148
0.0,-0.2631578947368421,0.0,0.6751592356687898,0.0,0.0,1.9600000000000004,0.0,-0.4,-0.4117647058823529,-0.6,-1.0,2.0147928994082855,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-1.0,-1.0,-0.3333333333333333,0.6622023809523805,0.0,0.0,-2.0,-1.75,-1.0,0.11612903225806477,0.0,0.0,-0.3478260869565217,0.48710601719197705,Dropout,0.0,-0.24888888888888888,2.8636363636363638,0.04179104477611986,-0.5370370370370371
0.0,0.5789473684210527,0.0,1.5987261146496816,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,0.4201183431952658,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-0.5,-0.75,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,-0.75,-1.25,-2.061290322580645,0.0,-0.7777777777777778,0.5217391304347826,0.0,Dropout,0.0,0.7466666666666667,2.3636363636363638,-2.0594626865671635,0.6481481481481481
0.0,0.5789473684210527,0.0,0.0,0.0,0.0,-2.0399999999999996,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,-0.10650887573964476,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,1.5,0.25,1.3333333333333333,0.3439153439153434,0.0,0.0,0.5,-0.25,0.5,1.028571428571429,0.0,-0.06666666666666643,0.0,0.4068767908309455,Graduate,0.0,0.7466666666666667,2.8636363636363638,0.8915422885572141,0.6481481481481481
0.0,0.5789473684210527,0.0,1.5987261146496816,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,0.7100591715976329,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,0.0,0.0,0.2976190476190473,0.0,0.0,-0.5,0.75,-0.25,0.43870967741935524,0.0,1.1333333333333333,-0.4782608695652173,-0.3553008595988538,Dropout,0.0,0.7466666666666667,2.8636363636363638,0.0668656716417915,0.6481481481481481
0.0,0.5789473684210527,0.0,-1.8248407643312101,0.0,0.0,0.0,0.0,0.0,-0.5294117647058824,-0.2,0.2,1.0769230769230775,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,0.5,1.6666666666666667,0.08928571428571395,0.0,0.0,0.5,-0.25,0.5,-0.02211981566820268,0.0,-0.06666666666666643,0.0,0.4068767908309455,Graduate,0.0,-0.25333333333333335,2.8636363636363638,0.9695522388059703,-0.35185185185185186
0.0,0.5789473684210527,0.0,-0.4989384288747346,0.0,0.0,1.1266666666666671,0.0,0.5142857142857142,0.5294117647058824,0.8,-0.2,0.8224852071005918,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,2.0,1.8333333333333333,0.76058201058201,0.0,0.0,2.0,1.25,1.75,0.7861042183622826,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Graduate,0.0,0.7466666666666667,2.8636363636363638,1.3930348258706466,0.6481481481481481
0.0,0.5789473684210527,0.0,0.03397027600849257,0.0,0.0,-0.873333333333333,0.0,-0.5142857142857142,0.0,0.8,0.4,1.3136094674556218,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,0.75,1.8333333333333333,1.0173160173160174,0.0,0.0,1.5,0.25,1.0,1.3849462365591407,0.0,-0.06666666666666643,0.0,0.4068767908309455,Graduate,0.0,-0.25333333333333335,2.8636363636363638,1.5166350067842604,-0.35185185185185186
0.0,0.5789473684210527,0.0,-1.8248407643312101,0.0,0.0,0.0,0.0,0.5142857142857142,-0.23529411764705882,0.8,0.0,-1.7810650887573956,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,-0.5,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,-0.5,-1.25,-2.061290322580645,0.0,0.28888888888888903,-0.39130434782608686,0.42120343839541546,Dropout,0.0,0.034074074074074076,2.8636363636363638,-2.0594626865671635,0.16666666666666666
0.0,0.5789473684210527,0.0,1.5987261146496816,0.0,0.0,0.0,0.0,0.5428571428571428,0.5588235294117647,2.3,1.9,-0.2603550295857982,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,-0.75,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,-0.75,-1.25,-2.061290322580645,0.0,-0.7777777777777778,0.5217391304347826,0.0,Dropout,0.0,0.8022222222222222,2.8636363636363638,-2.0594626865671635,0.6851851851851852
0.0,0.5789473684210527,0.0,-0.2526539278131635,0.0,0.0,-2.0399999999999996,0.0,0.5142857142857142,0.5294117647058824,0.8,0.2,2.0059171597633134,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,-0.75,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,-0.75,-1.25,-2.061290322580645,0.0,0.9777777777777779,0.608695652173913,-1.2550143266475644,Dropout,0.0,0.7466666666666667,2.8636363636363638,-2.0594626865671635,0.6481481481481481
0.0,0.5789473684210527,0.0,-0.3248407643312102,0.0,0.0,0.0,0.0,0.5142857142857142,0.5294117647058824,2.3,1.9,-0.9349112426035499,-1.0,0.0,0.0,0.0,1.0,0.0,2.1666666666666665,0.0,0.0,-0.5,-0.25,-0.3333333333333333,0.5059523809523806,0.0,0.0,-0.5,-0.5,0.0,-0.23225806451612885,0.0,-0.7777777777777778,0.5217391304347826,0.0,Graduate,0.0,0.7466666666666667,2.609848484848485,-0.033432835820895034,0.6481481481481481
0.0,-0.42105263157894735,0.0,0.5562632696390658,0.0,0.0,0.6600000000000004,0.0,-0.45714285714285713,-0.47058823529411764,-0.6,-1.0,0.17159763313609494,-1.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,0.34166666666666523,0.0,0.0,1.0,0.0,0.5,0.35059907834101306,0.0,-0.06666666666666643,0.0,0.4068767908309455,Graduate,0.0,-0.2607407407407407,-0.2878787878787879,0.4892656716417912,-0.6111111111111112
0.0,0.5789473684210527,0.0,-0.3248407643312102,0.0,0.0,-0.873333333333333,0.0,0.5142857142857142,0.5294117647058824,0.2,-0.2,1.4142011834319526,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,0.0,0.0,0.5059523809523806,0.0,0.0,-0.5,-0.75,0.0,0.8516129032258066,0.0,-0.3777777777777776,-0.9565217391304347,-0.98567335243553,Graduate,0.0,0.7466666666666667,2.8636363636363638,0.16716417910447803,0.6481481481481481
0.0,0.6842105263157895,0.0,-1.8248407643312101,0.0,0.0,1.8600000000000003,0.0,0.0,0.5294117647058824,-0.2,0.6,-1.5443786982248513,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,2.0,1.8333333333333333,-0.18315018315018247,0.0,0.0,2.0,0.75,1.5,-0.07741935483870939,0.0,0.35555555555555546,1.0,-0.5787965616045845,Graduate,0.0,0.25333333333333335,2.8636363636363638,0.9386911595866823,0.3148148148148148
0.0,0.5789473684210527,0.0,-0.22929936305732485,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,-1.0,1.9,-1.1005917159763308,-1.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,-0.5,-0.75,-1.6666666666666667,-2.035714285714286,0.0,0.0,-0.5,-0.75,-1.25,-2.061290322580645,0.0,-0.7777777777777778,0.5217391304347826,0.0,Dropout,0.0,0.6392592592592593,1.6704545454545454,-2.0594626865671635,0.5740740740740741
0.0,0.5789473684210527,0.0,0.9171974522292994,0.0,0.0,0.46000000000000035,0.0,-0.4857142857142857,-0.5294117647058824,-0.4,0.4,2.0147928994082855,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.75,-0.6666666666666666,0.853174603174603,0.0,0.0,0.0,-0.5,-1.25,-2.061290322580645,0.0,0.35555555555555546,1.0,-0.5787965616045845,Dropout,0.0,-0.2659259259259259,2.8636363636363638,-0.06686567164179007,-0.6666666666666666
0.0,0.6578947368421053,0.0,1.5987261146496816,0.0,0.0,-0.673333333333333,0.0,0.5142857142857142,0.5294117647058824,0.8,0.4,-0.1834319526627215,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,-0.5,0.5,0.0,1.464285714285714,0.0,0.0,-0.5,-0.75,0.0,1.9387096774193555,0.0,-0.3777777777777776,-0.9565217391304347,-0.98567335243553,Enrolled,0.0,0.7466666666666667,2.8636363636363638,0.6285373134328363,0.6481481481481481
0.0,0.6842105263157895,0.0,0.9171974522292994,0.0,0.0,0.5933333333333337,0.0,0.5428571428571428,-0.5294117647058824,0.6,0.6,0.7337278106508877,0.0,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.6309523809523808,0.0,0.0,0.0,-0.25,0.0,0.07741935483871007,0.0,0.6222222222222223,-0.7391304347826085,0.1346704871060172,Enrolled,0.0,-0.23925925925925925,-0.2878787878787879,0.2273432835820901,0.0
0.0,0.6842105263157895,0.0,-1.8248407643312101,0.0,0.0,0.0,0.0,0.5428571428571428,0.5588235294117647,-0.2,-0.6,0.8224852071005918,-1.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,2.0,2.0,0.3333333333333333,0.15873015873015814,0.0,0.0,1.5,0.75,-0.5,-0.07741935483870939,0.0,1.1333333333333333,-0.4782608695652173,-0.3553008595988538,Dropout,0.0,0.8022222222222222,2.8636363636363638,0.20059701492537307,0.6851851851851852
0.0,-0.42105263157894735,0.0,0.03397027600849257,0.0,0.0,-1.2066666666666663,0.0,0.0,-0.5294117647058824,-0.4,0.0,-0.739644970414201,-1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.2976190476190473,0.0,0.0,0.0,0.25,0.25,-0.07741935483870939,0.0,0.0,-0.3478260869565217,0.48710601719197705,Enrolled,0.0,-0.25333333333333335,0.48863636363636365,0.26746268656716454,-0.35185185185185186
0.0,-0.42105263157894735,0.0,-1.8248407643312101,0.0,0.0,1.526666666666667,0.0,0.0,0.5588235294117647,0.8,-0.4,2.0147928994082855,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,-2.0,-2.0,-1.6666666666666667,-2.035714285714286,0.0,0.0,-2.0,-2.0,-1.25,-2.061290322580645,0.0,-0.7777777777777778,0.5217391304347826,0.0,Graduate,0.0,0.2674074074074074,0.3181818181818182,-2.0594626865671635,0.3333333333333333
